Type,Sentence,Grammatical,Region Start,Region End
<S_FG>,I know who Daniel humiliated last year and made peace with recently,True,59,67
<S_FG>,I know who John humiliated last year and made peace with recently,True,57,65
<S_FG>,I know who Brandon humiliated last year and made peace with recently,True,60,68
<S_FG>,I know who William humiliated last year and made peace with recently,True,60,68
<S_FG>,I know who Nicole humiliated last year and made peace with recently,True,59,67
<S_FG>,I know who Eric humiliated last year and made peace with recently,True,57,65
<S_FG>,I know who Melissa humiliated last year and made peace with recently,True,60,68
<S_FG>,I know who Timothy humiliated last year and made peace with recently,True,60,68
<S_FG>,I know who Michael talked to last year and stopped talking to recently,True,62,70
<S_FG>,I know who Ashley talked to last year and stopped talking to recently,True,61,69
<S_FG>,I know who Daniel talked to last year and stopped talking to recently,True,61,69
<S_FG>,I know who John talked to last year and stopped talking to recently,True,59,67
<S_FG>,I know who Brandon talked to last year and stopped talking to recently,True,62,70
<S_FG>,I know who William talked to last year and stopped talking to recently,True,62,70
<S_FG>,I know who Nicole talked to last year and stopped talking to recently,True,61,69
<S_FG>,I know who Eric talked to last year and stopped talking to recently,True,59,67
<S_FG>,I know who Melissa talked to last year and stopped talking to recently,True,62,70
<S_FG>,I know who Timothy talked to last year and stopped talking to recently,True,62,70
<S_FG>,I know who Michael called last year and stopped talking to recently,True,59,67
<S_FG>,I know who Ashley called last year and stopped talking to recently,True,58,66
<S_FG>,I know who Daniel called last year and stopped talking to recently,True,58,66
<S_FG>,I know who John called last year and stopped talking to recently,True,56,64
<S_FG>,I know who Brandon called last year and stopped talking to recently,True,59,67
<S_FG>,I know who William called last year and stopped talking to recently,True,59,67
<S_FG>,I know who Nicole called last year and stopped talking to recently,True,58,66
<S_FG>,I know who Eric called last year and stopped talking to recently,True,56,64
<S_FG>,I know who Melissa called last year and stopped talking to recently,True,59,67
<S_FG>,I know who Timothy called last year and stopped talking to recently,True,59,67
<S_FG>,I know who Michael texted last year and stopped talking to recently,True,59,67
<S_FG>,I know who Ashley texted last year and stopped talking to recently,True,58,66
<S_FG>,I know who Daniel texted last year and stopped talking to recently,True,58,66
<S_FG>,I know who John texted last year and stopped talking to recently,True,56,64
<S_FG>,I know who Brandon texted last year and stopped talking to recently,True,59,67
<S_FG>,I know who William texted last year and stopped talking to recently,True,59,67
<S_FG>,I know who Nicole texted last year and stopped talking to recently,True,58,66
<S_FG>,I know who Eric texted last year and stopped talking to recently,True,56,64
<S_FG>,I know who Melissa texted last year and stopped talking to recently,True,59,67
<S_FG>,I know who Timothy texted last year and stopped talking to recently,True,59,67
<S_FG>,I know who Michael yelled at last year and stopped talking to recently,True,62,70
<S_FG>,I know who Ashley yelled at last year and stopped talking to recently,True,61,69
<S_FG>,I know who Daniel yelled at last year and stopped talking to recently,True,61,69
<S_FG>,I know who John yelled at last year and stopped talking to recently,True,59,67
<S_FG>,I know who Brandon yelled at last year and stopped talking to recently,True,62,70
<S_FG>,I know who William yelled at last year and stopped talking to recently,True,62,70
<S_FG>,I know who Nicole yelled at last year and stopped talking to recently,True,61,69
<S_FG>,I know who Eric yelled at last year and stopped talking to recently,True,59,67
<S_FG>,I know who Melissa yelled at last year and stopped talking to recently,True,62,70
<S_FG>,I know who Timothy yelled at last year and stopped talking to recently,True,62,70
<S_FG>,I know who Michael humiliated last year and stopped talking to recently,True,63,71
<S_FG>,I know who Ashley humiliated last year and stopped talking to recently,True,62,70
<S_FG>,I know who Daniel humiliated last year and stopped talking to recently,True,62,70
<S_FG>,I know who John humiliated last year and stopped talking to recently,True,60,68
<S_FG>,I know who Brandon humiliated last year and stopped talking to recently,True,63,71
<S_FG>,I know who William humiliated last year and stopped talking to recently,True,63,71
<S_FG>,I know who Nicole humiliated last year and stopped talking to recently,True,62,70
<S_FG>,I know who Eric humiliated last year and stopped talking to recently,True,60,68
<S_FG>,I know who Melissa humiliated last year and stopped talking to recently,True,63,71
<S_FG>,I know who Timothy humiliated last year and stopped talking to recently,True,63,71
<S_FG>,I know who Michael talked to last year and fell in love with recently,True,61,69
<S_FG>,I know who Ashley talked to last year and fell in love with recently,True,60,68
<S_FG>,I know who Daniel talked to last year and fell in love with recently,True,60,68
<S_FG>,I know who John talked to last year and fell in love with recently,True,58,66
<S_FG>,I know who Brandon talked to last year and fell in love with recently,True,61,69
<S_FG>,I know who William talked to last year and fell in love with recently,True,61,69
<S_FG>,I know who Nicole talked to last year and fell in love with recently,True,60,68
<S_FG>,I know who Eric talked to last year and fell in love with recently,True,58,66
<S_FG>,I know who Melissa talked to last year and fell in love with recently,True,61,69
<S_FG>,I know who Timothy talked to last year and fell in love with recently,True,61,69
<S_FG>,I know who Michael called last year and fell in love with recently,True,58,66
<S_FG>,I know who Ashley called last year and fell in love with recently,True,57,65
<S_FG>,I know who Daniel called last year and fell in love with recently,True,57,65
<S_FG>,I know who John called last year and fell in love with recently,True,55,63
<S_FG>,I know who Brandon called last year and fell in love with recently,True,58,66
<S_FG>,I know who William called last year and fell in love with recently,True,58,66
<S_FG>,I know who Nicole called last year and fell in love with recently,True,57,65
<S_FG>,I know who Eric called last year and fell in love with recently,True,55,63
<S_FG>,I know who Melissa called last year and fell in love with recently,True,58,66
<S_FG>,I know who Timothy called last year and fell in love with recently,True,58,66
<S_FG>,I know who Michael texted last year and fell in love with recently,True,58,66
<S_FG>,I know who Ashley texted last year and fell in love with recently,True,57,65
<S_FG>,I know who Daniel texted last year and fell in love with recently,True,57,65
<S_FG>,I know who John texted last year and fell in love with recently,True,55,63
<S_FG>,I know who Brandon texted last year and fell in love with recently,True,58,66
<S_FG>,I know who William texted last year and fell in love with recently,True,58,66
<S_FG>,I know who Nicole texted last year and fell in love with recently,True,57,65
<S_FG>,I know who Eric texted last year and fell in love with recently,True,55,63
<S_FG>,I know who Melissa texted last year and fell in love with recently,True,58,66
<S_FG>,I know who Timothy texted last year and fell in love with recently,True,58,66
<S_FG>,I know who Michael yelled at last year and fell in love with recently,True,61,69
<S_FG>,I know who Ashley yelled at last year and fell in love with recently,True,60,68
<S_FG>,I know who Daniel yelled at last year and fell in love with recently,True,60,68
<S_FG>,I know who John yelled at last year and fell in love with recently,True,58,66
<S_FG>,I know who Brandon yelled at last year and fell in love with recently,True,61,69
<S_FG>,I know who William yelled at last year and fell in love with recently,True,61,69
<S_FG>,I know who Nicole yelled at last year and fell in love with recently,True,60,68
