Type,Sentence,Grammatical,Is Training,Critical String,Region Start,Region End
<S_FG>,I know who William's current friendship with bothered yesterday,True,True,yesterday,54,63
<S_FG>,I know who Nicole's current friendship with bothered yesterday,True,True,yesterday,53,62
<S_FG>,I know who Eric's current friendship with bothered yesterday,True,True,yesterday,51,60
<S_FG>,I know who Melissa's current friendship with bothered yesterday,True,True,yesterday,54,63
<S_FG>,I know who Timothy's current friendship with bothered yesterday,True,True,yesterday,54,63
<S_FG>,I know who Michael's recent praising of bothered yesterday,True,True,yesterday,49,58
<S_FG>,I know who Ashley's recent praising of bothered yesterday,True,True,yesterday,48,57
<S_FG>,I know who Daniel's recent praising of bothered yesterday,True,True,yesterday,48,57
<S_FG>,I know who John's recent praising of bothered yesterday,True,True,yesterday,46,55
<S_FG>,I know who Brandon's recent praising of bothered yesterday,True,True,yesterday,49,58
<S_FG>,I know who William's recent praising of bothered yesterday,True,True,yesterday,49,58
<S_FG>,I know who Nicole's recent praising of bothered yesterday,True,True,yesterday,48,57
<S_FG>,I know who Eric's recent praising of bothered yesterday,True,True,yesterday,46,55
<S_FG>,I know who Melissa's recent praising of bothered yesterday,True,True,yesterday,49,58
<S_FG>,I know who Timothy's recent praising of bothered yesterday,True,True,yesterday,49,58
<S_FG>,I know who Michael's current praising of bothered yesterday,True,True,yesterday,50,59
<S_FG>,I know who Ashley's current praising of bothered yesterday,True,True,yesterday,49,58
<S_FG>,I know who Daniel's current praising of bothered yesterday,True,True,yesterday,49,58
<S_FG>,I know who John's current praising of bothered yesterday,True,True,yesterday,47,56
<S_FG>,I know who Brandon's current praising of bothered yesterday,True,True,yesterday,50,59
<S_FG>,I know who William's current praising of bothered yesterday,True,True,yesterday,50,59
<S_FG>,I know who Nicole's current praising of bothered yesterday,True,True,yesterday,49,58
<S_FG>,I know who Eric's current praising of bothered yesterday,True,True,yesterday,47,56
<S_FG>,I know who Melissa's current praising of bothered yesterday,True,True,yesterday,50,59
<S_FG>,I know who Timothy's current praising of bothered yesterday,True,True,yesterday,50,59
<S_FG>,I know who Michael's recent talking to distracted yesterday,True,True,yesterday,50,59
<S_FG>,I know who Ashley's recent talking to distracted yesterday,True,True,yesterday,49,58
<S_FG>,I know who Daniel's recent talking to distracted yesterday,True,True,yesterday,49,58
<S_FG>,I know who John's recent talking to distracted yesterday,True,True,yesterday,47,56
<S_FG>,I know who Brandon's recent talking to distracted yesterday,True,True,yesterday,50,59
<S_FG>,I know who William's recent talking to distracted yesterday,True,True,yesterday,50,59
<S_FG>,I know who Nicole's recent talking to distracted yesterday,True,True,yesterday,49,58
<S_FG>,I know who Eric's recent talking to distracted yesterday,True,True,yesterday,47,56
<S_FG>,I know who Melissa's recent talking to distracted yesterday,True,True,yesterday,50,59
<S_FG>,I know who Timothy's recent talking to distracted yesterday,True,True,yesterday,50,59
<S_FG>,I know who Michael's current talking to distracted yesterday,True,True,yesterday,51,60
<S_FG>,I know who Ashley's current talking to distracted yesterday,True,True,yesterday,50,59
<S_FG>,I know who Daniel's current talking to distracted yesterday,True,True,yesterday,50,59
<S_FG>,I know who John's current talking to distracted yesterday,True,True,yesterday,48,57
<S_FG>,I know who Brandon's current talking to distracted yesterday,True,True,yesterday,51,60
<S_FG>,I know who William's current talking to distracted yesterday,True,True,yesterday,51,60
<S_FG>,I know who Nicole's current talking to distracted yesterday,True,True,yesterday,50,59
<S_FG>,I know who Eric's current talking to distracted yesterday,True,True,yesterday,48,57
<S_FG>,I know who Melissa's current talking to distracted yesterday,True,True,yesterday,51,60
<S_FG>,I know who Timothy's current talking to distracted yesterday,True,True,yesterday,51,60
<S_FG>,I know who Michael's recent attitude towards distracted yesterday,True,True,yesterday,56,65
<S_FG>,I know who Ashley's recent attitude towards distracted yesterday,True,True,yesterday,55,64
<S_FG>,I know who Daniel's recent attitude towards distracted yesterday,True,True,yesterday,55,64
<S_FG>,I know who John's recent attitude towards distracted yesterday,True,True,yesterday,53,62
<S_FG>,I know who Brandon's recent attitude towards distracted yesterday,True,True,yesterday,56,65
<S_FG>,I know who William's recent attitude towards distracted yesterday,True,True,yesterday,56,65
<S_FG>,I know who Nicole's recent attitude towards distracted yesterday,True,True,yesterday,55,64
<S_FG>,I know who Eric's recent attitude towards distracted yesterday,True,True,yesterday,53,62
<S_FG>,I know who Melissa's recent attitude towards distracted yesterday,True,True,yesterday,56,65
<S_FG>,I know who Timothy's recent attitude towards distracted yesterday,True,True,yesterday,56,65
<S_FG>,I know who Michael's current attitude towards distracted yesterday,True,True,yesterday,57,66
<S_FG>,I know who Ashley's current attitude towards distracted yesterday,True,True,yesterday,56,65
<S_FG>,I know who Daniel's current attitude towards distracted yesterday,True,True,yesterday,56,65
<S_FG>,I know who John's current attitude towards distracted yesterday,True,False,yesterday,54,63
<S_FG>,I know who Brandon's current attitude towards distracted yesterday,True,False,yesterday,57,66
<S_FG>,I know who William's current attitude towards distracted yesterday,True,False,yesterday,57,66
<S_FG>,I know who Nicole's current attitude towards distracted yesterday,True,False,yesterday,56,65
<S_FG>,I know who Eric's current attitude towards distracted yesterday,True,False,yesterday,54,63
<S_FG>,I know who Melissa's current attitude towards distracted yesterday,True,False,yesterday,57,66
<S_FG>,I know who Timothy's current attitude towards distracted yesterday,True,False,yesterday,57,66
<S_FG>,I know who Michael's recent friendship with distracted yesterday,True,True,yesterday,55,64
<S_FG>,I know who Ashley's recent friendship with distracted yesterday,True,True,yesterday,54,63
<S_FG>,I know who Daniel's recent friendship with distracted yesterday,True,True,yesterday,54,63
<S_FG>,I know who John's recent friendship with distracted yesterday,True,True,yesterday,52,61
<S_FG>,I know who Brandon's recent friendship with distracted yesterday,True,True,yesterday,55,64
<S_FG>,I know who William's recent friendship with distracted yesterday,True,True,yesterday,55,64
<S_FG>,I know who Nicole's recent friendship with distracted yesterday,True,True,yesterday,54,63
<S_FG>,I know who Eric's recent friendship with distracted yesterday,True,True,yesterday,52,61
<S_FG>,I know who Melissa's recent friendship with distracted yesterday,True,True,yesterday,55,64
<S_FG>,I know who Timothy's recent friendship with distracted yesterday,True,True,yesterday,55,64
<S_FG>,I know who Michael's current friendship with distracted yesterday,True,True,yesterday,56,65
<S_FG>,I know who Ashley's current friendship with distracted yesterday,True,True,yesterday,55,64
<S_FG>,I know who Daniel's current friendship with distracted yesterday,True,True,yesterday,55,64
<S_FG>,I know who John's current friendship with distracted yesterday,True,False,yesterday,53,62
<S_FG>,I know who Brandon's current friendship with distracted yesterday,True,False,yesterday,56,65
<S_FG>,I know who William's current friendship with distracted yesterday,True,False,yesterday,56,65
<S_FG>,I know who Nicole's current friendship with distracted yesterday,True,False,yesterday,55,64
<S_FG>,I know who Eric's current friendship with distracted yesterday,True,False,yesterday,53,62
<S_FG>,I know who Melissa's current friendship with distracted yesterday,True,False,yesterday,56,65
<S_FG>,I know who Timothy's current friendship with distracted yesterday,True,False,yesterday,56,65
<S_FG>,I know who Michael's recent praising of distracted yesterday,True,True,yesterday,51,60
<S_FG>,I know who Ashley's recent praising of distracted yesterday,True,True,yesterday,50,59
<S_FG>,I know who Daniel's recent praising of distracted yesterday,True,True,yesterday,50,59
<S_FG>,I know who John's recent praising of distracted yesterday,True,True,yesterday,48,57
<S_FG>,I know who Brandon's recent praising of distracted yesterday,True,True,yesterday,51,60
<S_FG>,I know who William's recent praising of distracted yesterday,True,True,yesterday,51,60
<S_FG>,I know who Nicole's recent praising of distracted yesterday,True,True,yesterday,50,59
<S_FG>,I know who Eric's recent praising of distracted yesterday,True,True,yesterday,48,57
<S_FG>,I know who Melissa's recent praising of distracted yesterday,True,True,yesterday,51,60
<S_FG>,I know who Timothy's recent praising of distracted yesterday,True,True,yesterday,51,60
<S_FG>,I know who Michael's current praising of distracted yesterday,True,True,yesterday,52,61
<S_FG>,I know who Ashley's current praising of distracted yesterday,True,True,yesterday,51,60
<S_FG>,I know who Daniel's current praising of distracted yesterday,True,True,yesterday,51,60
<S_FG>,I know who John's current praising of distracted yesterday,True,False,yesterday,49,58
<S_FG>,I know who Brandon's current praising of distracted yesterday,True,False,yesterday,52,61
<S_FG>,I know who William's current praising of distracted yesterday,True,False,yesterday,52,61
<S_FG>,I know who Nicole's current praising of distracted yesterday,True,False,yesterday,51,60
<S_FG>,I know who Eric's current praising of distracted yesterday,True,False,yesterday,49,58
<S_FG>,I know who Melissa's current praising of distracted yesterday,True,False,yesterday,52,61
<S_FG>,I know who Timothy's current praising of distracted yesterday,True,False,yesterday,52,61
